author,date,headline,graf,graf_id,year_won,category
Thomas French,1997-10-01,Angels & Demons,"“Mr. Zinober, I will not have that.”",1001,1998,Features
Thomas French,1997-10-01,Angels & Demons,"She summoned the lawyers to the bench. There, speaking quietly so the jury could not hear, the judge gave Zinober a tongue-lashing.",1002,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“You know better than that. . . . You were trying to get a cheap shot in,” said Schaeffer. “And I’m not going to have it. I wouldn’t put up with it from them,” a nod toward the prosecutors, “and I’m not going to put up with it from you.”",1003,1998,Features
Thomas French,1997-10-01,Angels & Demons,Oba Chandler wore his apathy proudly.,1004,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Day after day, he maintained the same bizarrely cheerful detachment, smiling his odd little smile from time to time, as though something one of the witnesses had just said reminded him of a secret to which only he was privy. Sometimes he would jot a note on a pad; occasionally he leaned over to his lawyers and whispered into their ears. Otherwise he showed almost no reaction to the evidence piling up against him.",1005,1998,Features
Thomas French,1997-10-01,Angels & Demons,"It was almost impossible for an observer in the courtroom to get a fixed impression of Chandler. At times, he came across as harmless, anonymous, utterly forgettable; your eyes would sweep over him and barely register his presence. A minute later, he would shift in his chair or turn his head a certain way, and all at once he seemed intimidating, even menacing. It was there in his size and obvious physical strength, in the enormous forearms that rested on the table before him, in the way he stepped so jauntily in and out of the courtroom under the bailiffs’ escort. For someone so big, he was surprisingly light on his feet.",1006,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Perhaps most unsettling was the way Chandler seemed to be keeping so much of himself back. Watching him, you had the sense of something carefully held in check.",1007,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Whatever this quality was, it soon made an impression on the jurors. Seated across the room from him, some of the eight women on the jury could hardly bear to look at him.",1008,1998,Features
Thomas French,1997-10-01,Angels & Demons,They wanted to get away from the man.,1009,1998,Features
Thomas French,1997-10-01,Angels & Demons,The most devastating witness during that first week of testimony was the Canadian tourist.,1010,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The state had fought hard for permission to call her. When a defendant is on trial, the jury is rarely allowed to hear testimony regarding any crime other than the one at hand. The principle is simple: If a defendant is to have a fair trial, he should be tried on the evidence in the case in which he is charged, not evidence from some other charge. But in this case, the prosecutors pushed for an exception to that rule. Before the trial, they had argued that details of the rape and of the murders were so similar, they formed a consistent and identifiable pattern that proved the same person had committed both crimes. And to establish that pattern, they said, evidence from the rape should be allowed into the trial. Over the defense’s fervent objections, Judge Schaeffer agreed.",1011,1998,Features
Thomas French,1997-10-01,Angels & Demons,So now the prosecutors brought the Canadian woman into the courtroom.,1012,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“State your name, please,” said Doug Crow.",1013,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Seated in the witness chair, the woman answered.",1014,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Where do you reside?”,1015,1998,Features
Thomas French,1997-10-01,Angels & Demons,She named a place in Ontario.,1016,1998,Features
Thomas French,1997-10-01,Angels & Demons,“What’s the nature of your current profession or occupation?”,1017,1998,Features
Thomas French,1997-10-01,Angels & Demons,“I’m a social worker.”,1018,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Calling your attention to May of 1989 …”,1019,1998,Features
Thomas French,1997-10-01,Angels & Demons,"From the moment the woman stepped into the room, the defense was in a great deal of trouble. Even as she answered the preliminary questions, she was already an intensely sympathetic witness. Now 29, she was married, college-educated, graceful and articulate. For her testimony, she wore a conservative skirt and jacket. Her hair was shoulder-length and straight and so light blond that it seemed white. Visibly nervous, she still managed to sit with her chin up and shoulders back.",1020,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The most important thing about her, though, was that she was still alive. Jo and Michelle and Christe Rogers could not sit before this jury and describe what had happened to them after meeting Oba Chandler. This woman could.",1021,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Speaking in a steady voice, she explained how she and a girlfriend had come to Madeira Beach for a vacation that May and how one night they stopped at a convenience store not far from their condo. As they left the store, a man struck up a conversation with them in the parking lot. He said his name was Dave. He offered them a ride to John’s Pass Village, they accepted, and their conversation continued. They told him they were tourists; he warned them that they were staying in an unsafe area and should be careful.",1022,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“It’s a high-crime area,” she remembered his saying. “Lots of things happen.”",1023,1998,Features
Thomas French,1997-10-01,Angels & Demons,“What was his demeanor?”,1024,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“Very friendly, very warm. He sort of drew you into him in terms of invoking your trust. He seemed very concerned about us.”",1025,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The man offered to take the woman and her friend for a ride the next day in his boat. She thought it sounded like fun and arranged to meet him the next morning at a dock. When her girlfriend decided not to go, the woman went anyway. She didn’t know how to reach Dave and didn’t want to leave him hanging. Besides, she thought he seemed okay.",1026,1998,Features
